,Location,Price,Size,Rooms,Bathrooms,link
0,Puerto colombia - Puerto Colombia,$155.990.000,"46,99m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/aquanova/puerto-colombia/puerto-colombia/7055721
1,Puerto colombia - Puerto Colombia,$155.990.000,"56,44m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/aquanova/puerto-colombia/puerto-colombia/7055721
2,Puerto Colombia Atlántico - Puerto Colombia,$151.686.000,55m²,2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/manglar--ciudad-mallorquin/puerto-colombia--atlantico/puerto-colombia/6096218
3,Bajo Ostion - Puerto Colombia,$400.000.000,"117,15m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/riviera-del-mar-reserva-campestre/bajo-ostion/puerto-colombia/5445530
4,San Jose del Norte - Puerto Colombia,$1.030.000.000,"191,89m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santa-barbara-club-house/san-jose-del-norte/puerto-colombia/6809342
5,San Jose del Norte - Puerto Colombia,$1.249.814.887,"230,54m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santa-barbara-club-house/san-jose-del-norte/puerto-colombia/6809342
6,San Jose del Norte - Puerto Colombia,$1.501.436.000,"276,42m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santa-barbara-club-house/san-jose-del-norte/puerto-colombia/6809342
7,San Jose del Norte - Puerto Colombia,$1.496.436.000,"253,01m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santa-barbara-club-house/san-jose-del-norte/puerto-colombia/6809342
8,San Jose del Norte - Puerto Colombia,$1.601.436.000,"276,42m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santa-barbara-club-house/san-jose-del-norte/puerto-colombia/6809342
9,San Jose del Norte - Puerto Colombia,$1.601.436.000,"276,42m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santa-barbara-club-house/san-jose-del-norte/puerto-colombia/6809342
10,San Jose del Norte - Puerto Colombia,$1.916.136.000,"417,28m²",4ha.,6ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santa-barbara-club-house/san-jose-del-norte/puerto-colombia/6809342
11,San Jose del Norte - Puerto Colombia,$1.551.436.000,"253,01m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santa-barbara-club-house/san-jose-del-norte/puerto-colombia/6809342
12,San Jose del Norte - Puerto Colombia,$1.406.436.000,"253,01m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santa-barbara-club-house/san-jose-del-norte/puerto-colombia/6809342
13,San Jose del Norte - Puerto Colombia,$1.551.436.000,"276,42m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santa-barbara-club-house/san-jose-del-norte/puerto-colombia/6809342
14,San Jose del Norte - Puerto Colombia,$1.259.315.878,"237,2m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santa-barbara-club-house/san-jose-del-norte/puerto-colombia/6809342
15,San Jose del Norte - Puerto Colombia,$1.496.436.000,"253,01m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santa-barbara-club-house/san-jose-del-norte/puerto-colombia/6809342
16,San Jose del Norte - Puerto Colombia,$1.651.436.000,"276,42m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santa-barbara-club-house/san-jose-del-norte/puerto-colombia/6809342
17,San Jose del Norte - Puerto Colombia,$1.295.014.483,"243,02m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santa-barbara-club-house/san-jose-del-norte/puerto-colombia/6809342
18,San Jose del Norte - Puerto Colombia,$1.476.038.256,"257,89m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santa-barbara-club-house/san-jose-del-norte/puerto-colombia/6809342
19,San Jose del Norte - Puerto Colombia,$1.496.436.000,"253,01m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santa-barbara-club-house/san-jose-del-norte/puerto-colombia/6809342
20,San Jose del Norte - Puerto Colombia,$1.128.436.000,"200,61m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santa-barbara-club-house/san-jose-del-norte/puerto-colombia/6809342
21,San Jose del Norte - Puerto Colombia,$1.406.436.000,"253,01m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santa-barbara-club-house/san-jose-del-norte/puerto-colombia/6809342
22,San Jose del Norte - Puerto Colombia,$1.451.436.000,"253,01m²",3ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/santa-barbara-club-house/san-jose-del-norte/puerto-colombia/6809342
23,Ciudad Mallorquín - Puerto Colombia,$147.423.375,49m²,2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/mirador-de-la-cienaga/ciudad-mallorquin/puerto-colombia/6335202
24,Ciudad Mallorquín - Puerto Colombia,$147.423.375,55m²,3ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/mirador-de-la-cienaga/ciudad-mallorquin/puerto-colombia/6335202
25,Ciudad Mallorquín - Puerto Colombia,$147.423.375,49m²,2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/mirador-de-la-cienaga/ciudad-mallorquin/puerto-colombia/6335202
26,Colombia - Barranquilla,$606.064.200,"127,7m²",4ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/conjunto-residencial-delamar/colombia/barranquilla/3947630
27,Colombia - Barranquilla,$588.504.000,124m²,4ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/conjunto-residencial-delamar/colombia/barranquilla/3947630
28,Colombia - Barranquilla,$450.870.000,95m²,3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/conjunto-residencial-delamar/colombia/barranquilla/3947630
29,Colombia - Barranquilla,$495.018.000,103m²,3ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/conjunto-residencial-delamar/colombia/barranquilla/3947630
30,Colombia - Barranquilla,$831.060.000,162m²,3ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torres-lucania/colombia/barranquilla/4661534
31,Colombia - Barranquilla,$612.708.600,"129,1m²",4ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/conjunto-residencial-delamar/colombia/barranquilla/3947630
32,POZOS COLORADO - Santa Marta,$257.400.000,"39,6m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/delventto/pozos-colorado/santa-marta/5948433
33,POZOS COLORADO - Santa Marta,$878.395.136,110m²,3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/wiwa-beach-resort/pozos-colorado/santa-marta/4001670
34,POZOS COLORADO - Santa Marta,$228.900.000,"32,7m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/delventto/pozos-colorado/santa-marta/5948433
35,POZOS COLORADO - Santa Marta,$205.609.040,"32,42m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/salinas-del-mar/pozos-colorado/santa-marta/4961044
36,POZOS COLORADO - Santa Marta,$839.494.650,128m²,3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/salinas-del-mar/pozos-colorado/santa-marta/4961044
37,POZOS COLORADO - Santa Marta,$278.613.944,"65,15m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/coralina-beach/pozos-colorado/santa-marta/5241019
38,POZOS COLORADO - Santa Marta,$589.388.822,"78,4m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/wiwa-beach-resort/pozos-colorado/santa-marta/4001670
39,POZOS COLORADO - Santa Marta,$618.778.804,"77,7m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/wiwa-beach-resort/pozos-colorado/santa-marta/4001670
40,POZOS COLORADO - Santa Marta,$780.441.735,98m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/wiwa-beach-resort/pozos-colorado/santa-marta/4001670
41,POZOS COLORADO - Santa Marta,$1.563.628.000,"149,95m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/samaria/pozos-colorado/santa-marta/1601914
42,POZOS COLORADO - Santa Marta,$237.120.000,38m²,1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/salinas-del-mar/pozos-colorado/santa-marta/4961044
43,POZOS COLORADO - Santa Marta,$402.000.000,"66,21m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/delventto/pozos-colorado/santa-marta/5948433
44,POZOS COLORADO - Santa Marta,$141.165.684,"33,8m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/coralina-beach/pozos-colorado/santa-marta/5241019
45,POZOS COLORADO - Santa Marta,$560.700.000,89m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/delventto/pozos-colorado/santa-marta/5948433
46,POZOS COLORADO - Santa Marta,$121.543.176,30m²,1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/coralina-beach/pozos-colorado/santa-marta/5241019
47,POZOS COLORADO - Santa Marta,$300.768.000,"48,41m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/salinas-del-mar/pozos-colorado/santa-marta/4961044
48,POZOS COLORADO - Santa Marta,$584.126.421,"77,7m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/wiwa-beach-resort/pozos-colorado/santa-marta/4001670
49,POZOS COLORADO - Santa Marta,$193.622.518,"46,36m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/coralina-beach/pozos-colorado/santa-marta/5241019
50,POZOS COLORADO - Santa Marta,$442.000.000,114m²,3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/coralina-bahia/pozos-colorado/santa-marta/5240978
51,Pozo Colorados - Santa Marta,$264.601.404,"62,9m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/coralina-del-mar/pozo-colorados/santa-marta/5238360
52,POZOS COLORADO - Santa Marta,$829.203.913,110m²,3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/wiwa-beach-resort/pozos-colorado/santa-marta/4001670
53,POZOS COLORADO - Santa Marta,$605.586.600,"88,9m²",2ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/salinas-del-mar/pozos-colorado/santa-marta/4961044
54,POZOS COLORADO - Santa Marta,$193.622.518,"46,36m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/coralina-beach/pozos-colorado/santa-marta/5241019
55,pozo colorados - Santa Marta,$202.091.722,"46,49m²",1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/coralina-del-mar/pozo-colorados/santa-marta/5238360
56,POZOS COLORADO - Santa Marta,$736.736.027,98m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/wiwa-beach-resort/pozos-colorado/santa-marta/4001670
57,POZOS COLORADO - Santa Marta,$486.376.800,"71,4m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/salinas-del-mar/pozos-colorado/santa-marta/4961044
58,Los Colores - Medellín,$408.160.744,"87,08m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/jazz/los-colores/medellin/6442252
59,Los Colores - Medellín,$491.329.495,"102,02m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/jazz/los-colores/medellin/6442252
60,BELLO HORIZONTE - Santa Marta,$260.970.000,"35,8m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
61,BELLO HORIZONTE - Santa Marta,$582.045.500,"71,31m²",2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
62,BELLO HORIZONTE - Santa Marta,$397.623.500,"58,6m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
63,BELLO HORIZONTE - Santa Marta,$394.694.000,"58,6m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
64,BELLO HORIZONTE - Santa Marta,$271.710.000,"35,8m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
65,BELLO HORIZONTE - Santa Marta,$640.999.990,71m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/reserva-del-mar-bello-horizonte/bello-horizonte/santa-marta/6943824
66,BELLO HORIZONTE - Santa Marta,$394.108.096,"58,6m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
67,BELLO HORIZONTE - Santa Marta,$273.999.990,36m²,1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/reserva-del-mar-bello-horizonte/bello-horizonte/santa-marta/6943824
68,BELLO HORIZONTE - Santa Marta,$280.999.990,"35,5m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/reserva-del-mar-bello-horizonte/bello-horizonte/santa-marta/6943824
69,BELLO HORIZONTE - Santa Marta,$788.922.800,"114,2m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
70,BELLO HORIZONTE - Santa Marta,$391.764.500,"58,6m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
71,BELLO HORIZONTE - Santa Marta,$1.455.999.990,"149,5m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/reserva-del-mar-bello-horizonte/bello-horizonte/santa-marta/6943824
72,BELLO HORIZONTE - Santa Marta,$269.920.000,"35,8m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
73,BELLO HORIZONTE - Santa Marta,$607.914.200,"91,7m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
74,BELLO HORIZONTE - Santa Marta,$253.810.000,"35,8m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
75,BELLO HORIZONTE - Santa Marta,$485.777.000,"71,31m²",2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
76,BELLO HORIZONTE - Santa Marta,$535.694.000,"71,31m²",2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
77,BELLO HORIZONTE - Santa Marta,$788.922.800,"114,2m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
78,BELLO HORIZONTE - Santa Marta,$391.764.500,"58,6m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
79,BELLO HORIZONTE - Santa Marta,$299.999.990,"36,5m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/reserva-del-mar-bello-horizonte/bello-horizonte/santa-marta/6943824
80,BELLO HORIZONTE - Santa Marta,$279.999.990,35m²,1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/reserva-del-mar-bello-horizonte/bello-horizonte/santa-marta/6943824
81,BELLO HORIZONTE - Santa Marta,$598.741.200,"91,7m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
82,BELLO HORIZONTE - Santa Marta,$257.390.000,"35,8m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
83,BELLO HORIZONTE - Santa Marta,$241.280.000,"35,8m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
84,BELLO HORIZONTE - Santa Marta,$766.088.800,"114,2m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
85,BELLO HORIZONTE - Santa Marta,$417.544.100,"58,6m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
86,BELLO HORIZONTE - Santa Marta,$1.189.999.990,117m²,3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/reserva-del-mar-bello-horizonte/bello-horizonte/santa-marta/6943824
87,BELLO HORIZONTE - Santa Marta,$743.254.800,"114,2m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/costa-serrana/bello-horizonte/santa-marta/6431324
88,Sector Bello Horizante - Santa Marta,$548.996.187,200m²,4ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/reserva-el-cortijo-suite-house/sector-bello-horizante/santa-marta/6608257
89,diagonal al colegio refous - Cota,$1.111.247.333,159m²,3ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/ponte-verdi/diagonal-al-colegio-refous/cota/6513543
90,diagonal al colegio refous - Cota,$1.497.800.000,192m²,4ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/ponte-verdi/diagonal-al-colegio-refous/cota/6513543
91,la badea - Dosquebradas,$388.700.000,"84,5m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/matiz-parque-residencial/la-badea/dosquebradas/4773328
92,la badea - Dosquebradas,$301.116.000,"65,46m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/matiz-parque-residencial/la-badea/dosquebradas/4773328
93,la badea - Dosquebradas,$402.460.000,"87,94m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/matiz-parque-residencial/la-badea/dosquebradas/4773328
94,Colinas de Suba - Bogotá,$943.999.990,113m²,3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torreladera-bosque-reservado-etapa-2/colinas-de-suba/bogota/5497703
95,Colinas de Suba - Bogotá,$1.354.499.990,165m²,4ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torreladera-bosque-reservado-etapa-2/colinas-de-suba/bogota/5497703
96,Colinas de Suba - Bogotá,$1.771.499.990,212m²,4ha.,5ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/torreladera-bosque-reservado-etapa-2/colinas-de-suba/bogota/5497703
97,Colina Campestre - Bogotá,$322.870.000,34m²,1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/luar/colina-campestre/bogota/5390420
98,Colina Campestre - Bogotá,$656.975.960,96m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/veramonte-ebano/colina-campestre/bogota/2735441
99,Colina Campestre - Bogotá,$389.254.000,66m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/veramonte-olmo/colina-campestre/bogota/2734774
100,Colina Campestre - Bogotá,$389.254.000,66m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/veramonte-olmo/colina-campestre/bogota/2734774
101,Colina Campestre - Bogotá,$645.250.000,"71,99m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/luar/colina-campestre/bogota/5390420
102,Colina Campestre - Bogotá,$907.960.000,108m²,3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/luar/colina-campestre/bogota/5390420
103,ciudad natura - Dosquebradas,$343.250.000,79m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/olmo/ciudad-natura/dosquebradas/5936788
104,Colina Campestre - Bogotá,$519.222.300,"69,5m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/alamo--veramonte/colina-campestre/bogota/6929318
105,Colina Campestre - Bogotá,$2.421.900.000,"278,8m²",5ha.,6ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/carra/colina-campestre/bogota/3375226
106,Colina Campestre - Bogotá,$1.088.860.800,"141,1m²",3ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/carra/colina-campestre/bogota/3375226
107,Colina Campestre - Bogotá,$298.500.000,49m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/natura-living/colina-campestre/bogota/5638987
108,Colina Campestre - Bogotá,$1.037.840.000,137m²,3ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/luar/colina-campestre/bogota/5390420
109,Colina Campestre - Bogotá,$623.505.000,"84,5m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/alamo--veramonte/colina-campestre/bogota/6929318
110,ciudad natura - Dosquebradas,$332.624.983,"76,5m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/olmo/ciudad-natura/dosquebradas/5936788
111,Colina Campestre - Bogotá,$594.181.854,84m²,3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/veramonte-ebano/colina-campestre/bogota/2735441
112,Colina Campestre - Bogotá,$748.040.000,98m²,3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/luar/colina-campestre/bogota/5390420
113,Colina Campestre - Bogotá,$816.357.002,123m²,3ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/veramonte-ebano/colina-campestre/bogota/2735441
114,Colina Campestre - Bogotá,$646.992.100,89m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/alamo--veramonte/colina-campestre/bogota/6929318
115,Colina Campestre - Bogotá,$429.600.300,60m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/alamo--veramonte/colina-campestre/bogota/6929318
116,ciudad natura - Dosquebradas,$316.625.000,"74,5m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/olmo/ciudad-natura/dosquebradas/5936788
117,Colina Campestre - Bogotá,$563.186.661,81m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/veramonte-ebano/colina-campestre/bogota/2735441
118,LAS MERCEDES - Cota,$1.648.100.000,215m²,4ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/alcala/las-mercedes/cota/7117233
119,LAS MERCEDES - Cota,$1.376.500.000,172m²,4ha.,4ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/alcala/las-mercedes/cota/7117233
120,MACHADO - Copacabana,$245.000.000,"59,76m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/vibratto/machado/copacabana/7086347
121,MACHADO - Copacabana,$264.000.000,"67,2m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/vibratto/machado/copacabana/7086347
122,MACHADO - Copacabana,$173.600.000,"55,21m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/sonatto/machado/copacabana/7086228
123,MACHADO - Copacabana,$250.000.000,"63,72m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/vibratto/machado/copacabana/7086347
124,Variante Chía Cota - Chía,$273.200.000,59m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/tierra-luna/variante-chia--cota/chia/6511865
125,variante chía cota - Chía,$275.000.000,59m²,1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/sorrento/variante-chia--cota/chia/6516287
126,Variante Chía Cota - Chía,$228.500.000,54m²,1ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/tierra-luna/variante-chia--cota/chia/6511865
127,Variante Chía Cota - Chía,$273.200.000,58m²,2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/tierra-luna/variante-chia--cota/chia/6511865
128,ciudad country - Jamundí,$249.201.482,"76,83m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/ciruelo-ciudad-country/ciudad-country/jamundi/4882751
129,ciudad country - Jamundí,$350.491.768,"103,22m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/tangara/ciudad-country/jamundi/6815616
130,ciudad country - Jamundí,$333.760.024,"101,5m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/tangara/ciudad-country/jamundi/6815616
131,ciudad country - Jamundí,$200.292.780,"62,3m²",2ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/ciruelo-ciudad-country/ciudad-country/jamundi/4882751
132,Variante Chía Cota - Chía,$342.000.000,75m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/tierra-luna/variante-chia--cota/chia/6511865
133,variante chía cota - Chía,$356.900.000,75m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/sorrento/variante-chia--cota/chia/6516287
134,COMUNEROS - Facatativa,$250.000.000,1.000m²,3ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/proyecto-de-prueba/comuneros/facatativa/6637100
135,COMUNEROS - Facatativa,$600.000.000,50m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/proyecto-de-prueba/comuneros/facatativa/6637100
136,Sector Los Alvarez - Copacabana,$179.900.000,68m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/porton-del-norte/sector-los-alvarez/copacabana/4679192
137,Sector Los Alvarez - Copacabana,$166.700.000,61m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/porton-del-norte/sector-los-alvarez/copacabana/4679192
138,Sector Machado - Copacabana,$226.900.000,70m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/vivenza-apartamentos/sector-machado/copacabana/1953785
139,Sector Los Alvarez - Copacabana,$193.500.000,70m²,3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/porton-del-norte/sector-los-alvarez/copacabana/4679192
140,Simon bolivar - Copacabana,$290.895.379,"65,67m²",3ha.,2ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/plaza-kahuana/simon-bolivar/copacabana/7207918
141,Simon bolivar - Copacabana,$170.994.000,"52,25m²",2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/plaza-kahuana/simon-bolivar/copacabana/7207918
142,Simon bolivar - Copacabana,$171.994.000,"54,17m²",2ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/plaza-kahuana/simon-bolivar/copacabana/7207918
143,COMBIA - Pereira,$672.000.000,"167,25m²",3ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/condominio-campestre-el-ciruelo/combia/pereira/6085636
144,CONDINA - Pereira,$908.500.000,"197,5m²",4ha.,3ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/condominio-campestre-la-maria/condina/pereira/6145261
145,Nuevo Country - Bogotá,$159.750.000,"20,87m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/lecco-apartaestudios/nuevo-country/bogota/6545964
146,Nuevo Country - Bogotá,$159.750.000,"20,11m²",1ha.,1ba.,https://www.fincaraiz.com.co/proyecto-de-vivienda/lecco-apartaestudios/nuevo-country/bogota/6545964
